sim_timestamp,optimizer_time,optimizer_cost,optimizer_iterations,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,current_speed_mps,target_speed_mps,current_steer_angle_rad,target_steer_angle_rad,target_steer_rate_rps,optimal_steer_rate_cmd,optimal_accel_cmd,applied_throttle,applied_brake,applied_steer
4.072,0.0065,0.0000,1,True,0,Optimization terminated successfully,21,1.711,1.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.118,0.0059,0.0000,1,True,0,Optimization terminated successfully,21,1.994,1.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.145,0.0058,0.0000,1,True,0,Optimization terminated successfully,21,2.205,2.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.174,0.0062,0.0000,1,True,0,Optimization terminated successfully,21,2.403,2.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.204,0.0075,0.0000,1,True,0,Optimization terminated successfully,21,2.600,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.237,0.0058,0.0000,1,True,0,Optimization terminated successfully,21,2.603,2.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.272,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,2.300,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.301,0.0059,0.0000,1,True,0,Optimization terminated successfully,21,1.943,1.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.329,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,1.612,1.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.357,0.0076,0.0000,1,True,0,Optimization terminated successfully,21,1.326,1.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.371,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,1.038,1.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.414,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,0.794,0.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.443,0.0058,0.0000,1,True,0,Optimization terminated successfully,21,0.592,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.472,0.0058,0.0000,1,True,0,Optimization terminated successfully,21,0.432,0.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.503,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,0.315,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.534,0.0059,0.0000,1,True,0,Optimization terminated successfully,21,0.244,0.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.549,0.0060,0.0000,1,True,0,Optimization terminated successfully,21,0.212,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.596,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,0.197,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.626,0.0066,0.0000,1,True,0,Optimization terminated successfully,21,0.188,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.655,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,0.177,0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.685,0.0060,0.0000,1,True,0,Optimization terminated successfully,21,0.161,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.715,0.0057,0.0000,1,True,0,Optimization terminated successfully,21,0.142,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.745,0.0059,0.0000,1,True,0,Optimization terminated successfully,21,0.123,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.776,0.0076,0.0000,1,True,0,Optimization terminated successfully,21,0.105,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.805,0.0083,0.0000,1,True,0,Optimization terminated successfully,21,0.088,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.819,0.0255,0.0057,3,True,0,Optimization terminated successfully,65,0.073,0.073,0.000,0.000,-0.056,-0.013,-0.000,0.000,0.000,-0.001
4.862,0.0179,0.0067,2,True,0,Optimization terminated successfully,45,0.061,0.061,0.000,0.000,-0.062,-0.025,0.000,0.000,0.000,-0.001
4.894,0.0161,0.0086,2,True,0,Optimization terminated successfully,45,0.050,0.050,-0.000,0.000,-0.070,-0.028,-0.000,0.000,0.000,-0.001
4.929,0.0187,0.0143,3,True,0,Optimization terminated successfully,65,0.040,0.040,-0.000,0.000,-0.090,-0.037,0.000,0.000,0.000,-0.002
4.959,0.0148,0.0107,2,True,0,Optimization terminated successfully,45,0.033,0.033,-0.001,0.004,-0.071,-0.026,-0.000,0.000,0.000,-0.002
4.989,0.0190,0.0476,3,True,0,Optimization terminated successfully,67,0.027,0.027,-0.001,0.054,-0.030,0.026,-0.000,0.000,0.000,0.000
5.020,0.0315,0.1221,5,True,0,Optimization terminated successfully,110,0.021,0.021,-0.001,0.098,0.000,0.061,-0.000,0.000,0.000,0.002
5.050,0.0257,0.2167,4,True,0,Optimization terminated successfully,88,0.017,0.017,-0.001,0.138,0.039,0.101,0.001,0.000,0.000,0.003
5.081,0.0144,0.2231,2,True,0,Optimization terminated successfully,45,0.014,0.014,-0.000,0.142,0.054,0.108,-0.002,0.000,0.000,0.004
5.096,0.0190,0.1721,3,True,0,Optimization terminated successfully,67,0.011,0.011,0.000,0.127,0.056,0.101,0.002,0.000,0.000,0.004
5.141,0.0172,0.1570,2,True,0,Optimization terminated successfully,45,0.009,0.009,0.001,0.122,0.047,0.096,0.001,0.000,0.000,0.005
5.155,0.0217,0.1024,3,True,0,Optimization terminated successfully,67,0.007,0.007,0.002,0.096,0.020,0.066,-0.000,0.000,0.000,0.005
5.186,0.0165,0.0750,2,True,0,Optimization terminated successfully,45,0.006,0.006,0.003,0.082,0.006,0.051,-0.000,0.000,0.000,0.005
5.216,0.0131,0.0560,2,True,0,Optimization terminated successfully,45,0.005,0.005,0.004,0.071,0.000,0.042,0.000,0.000,0.000,0.005
5.261,0.0065,0.0550,1,True,0,Optimization terminated successfully,23,0.004,0.004,0.004,0.071,0.000,0.044,0.001,0.000,0.000,0.005
5.276,0.0065,0.0543,1,True,0,Optimization terminated successfully,23,0.003,0.003,0.005,0.071,0.000,0.044,0.001,0.000,0.000,0.006
5.326,0.0069,0.0627,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.006,0.076,0.000,0.046,0.002,0.000,0.000,0.006
5.356,0.0190,0.0746,3,True,0,Optimization terminated successfully,67,0.002,0.002,0.006,0.083,0.000,0.047,-0.001,0.000,0.000,0.007
5.385,0.0062,0.0793,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.006,0.087,0.005,0.050,-0.001,0.000,0.000,0.007
5.415,0.0064,0.0788,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.007,0.087,0.005,0.058,0.001,0.000,0.000,0.008
5.443,0.0203,0.0731,3,True,0,Optimization terminated successfully,67,0.001,0.001,0.007,0.086,0.010,0.052,-0.001,0.000,0.000,0.008
5.474,0.0064,0.0588,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.008,0.079,0.014,0.052,-0.001,0.000,0.000,0.009
5.505,0.0066,0.0373,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.008,0.065,0.013,0.051,0.000,0.000,0.000,0.009
5.533,0.0128,0.0227,2,True,0,Optimization terminated successfully,45,0.001,0.001,0.009,0.052,0.004,0.028,-0.000,0.000,0.000,0.008
5.562,0.0302,1726.3272,5,True,0,Optimization terminated successfully,106,0.001,13.889,0.009,0.040,0.000,0.021,3.000,1.000,0.000,0.009
5.593,0.0241,1726.3362,4,True,0,Optimization terminated successfully,87,0.001,13.889,0.010,0.039,0.000,0.020,3.000,1.000,0.000,0.009
5.628,0.0239,1726.3537,4,True,0,Optimization terminated successfully,85,0.001,13.889,0.010,0.041,0.000,0.025,3.000,1.000,0.000,0.009
5.657,0.0246,1725.5800,4,True,0,Optimization terminated successfully,85,0.004,13.889,0.010,0.043,0.000,0.024,3.000,1.000,0.000,0.009
5.671,0.0235,1724.9849,4,True,0,Optimization terminated successfully,85,0.006,13.889,0.010,0.050,-0.001,0.023,3.000,1.000,0.000,0.009
5.717,0.0251,1724.5375,4,True,0,Optimization terminated successfully,85,0.008,13.889,0.011,0.050,-0.001,0.029,3.000,1.000,0.000,0.010
5.731,0.0233,1724.2502,4,True,0,Optimization terminated successfully,85,0.009,13.889,0.011,0.050,-0.001,0.031,3.000,1.000,0.000,0.010
5.775,0.0233,1724.1610,4,True,0,Optimization terminated successfully,85,0.009,13.889,0.011,0.050,-0.001,0.028,3.000,1.000,0.000,0.010
5.790,0.0251,1724.3237,4,True,0,Optimization terminated successfully,85,0.008,13.889,0.011,0.058,-0.003,0.027,3.000,1.000,0.000,0.010
5.835,0.0238,1724.3106,4,True,0,Optimization terminated successfully,85,0.009,13.889,0.012,0.066,-0.004,0.037,3.000,1.000,0.000,0.011
5.865,0.0245,1718.7501,4,True,0,Optimization terminated successfully,87,0.030,13.889,0.012,0.076,-0.004,0.039,3.000,1.000,0.000,0.011
5.894,0.0253,1704.2113,4,True,0,Optimization terminated successfully,87,0.086,13.889,0.012,0.076,-0.004,0.040,3.000,1.000,0.000,0.012
5.928,0.0273,1682.2817,4,True,0,Optimization terminated successfully,87,0.171,13.889,0.013,0.076,-0.004,0.039,3.000,1.000,0.000,0.012
5.963,0.0240,1653.7132,4,True,0,Optimization terminated successfully,87,0.282,13.889,0.013,0.076,-0.004,0.039,3.000,1.000,0.000,0.012
5.995,0.0253,1619.4243,4,True,0,Optimization terminated successfully,87,0.417,13.889,0.013,0.084,-0.003,0.044,3.000,1.000,0.000,0.013
6.025,0.0239,1580.3967,4,True,0,Optimization terminated successfully,87,0.572,13.889,0.013,0.084,-0.003,0.044,3.000,1.000,0.000,0.013
6.058,0.0241,1527.7868,4,True,0,Optimization terminated successfully,87,0.784,13.889,0.014,0.084,-0.003,0.044,3.000,1.000,0.000,0.013
6.090,0.0238,1477.6319,4,True,0,Optimization terminated successfully,87,0.990,13.889,0.014,0.084,-0.003,0.044,3.000,1.000,0.000,0.013
6.121,0.0240,1427.6188,4,True,0,Optimization terminated successfully,87,1.199,13.889,0.014,0.084,-0.003,0.044,3.000,1.000,0.000,0.014
6.138,0.0250,1378.2242,4,True,0,Optimization terminated successfully,87,1.409,13.889,0.015,0.084,-0.003,0.044,3.000,1.000,0.000,0.014
6.181,0.0252,1326.2040,4,True,0,Optimization terminated successfully,87,1.635,13.889,0.015,0.084,-0.003,0.044,3.000,1.000,0.000,0.014
6.211,0.0240,1273.4440,4,True,0,Optimization terminated successfully,87,1.868,13.889,0.015,0.092,-0.007,0.047,3.000,1.000,0.000,0.014
6.242,0.0252,1221.3197,4,True,0,Optimization terminated successfully,87,2.103,13.889,0.016,0.098,-0.011,0.049,3.000,1.000,0.000,0.015
6.276,0.0251,1170.2777,4,True,0,Optimization terminated successfully,87,2.339,13.889,0.016,0.098,-0.011,0.049,3.000,1.000,0.000,0.015
6.306,0.0241,1121.7611,4,True,0,Optimization terminated successfully,87,2.567,13.889,0.016,0.109,-0.013,0.054,3.000,1.000,0.000,0.015
6.337,0.0240,1076.3185,4,True,0,Optimization terminated successfully,87,2.786,13.889,0.016,0.113,-0.012,0.058,3.000,1.000,0.000,0.016
6.368,0.0303,1033.6334,5,True,0,Optimization terminated successfully,107,2.996,13.889,0.017,0.113,-0.012,0.058,3.000,1.000,0.000,0.016
6.397,0.0246,993.0744,4,True,0,Optimization terminated successfully,87,3.199,13.889,0.017,0.116,-0.009,0.061,3.000,1.000,0.000,0.016
6.427,0.0685,0.1303,11,True,0,Optimization terminated successfully,241,3.394,3.394,0.017,0.118,-0.005,0.063,-0.001,0.000,0.000,0.017
6.458,0.0122,0.1361,2,True,0,Optimization terminated successfully,45,3.580,3.580,0.017,0.122,-0.000,0.062,0.000,0.000,0.000,0.017
6.487,0.0065,0.1359,1,True,0,Optimization terminated successfully,23,3.760,3.760,0.018,0.122,-0.000,0.068,-0.000,0.000,0.000,0.017
6.516,0.0131,0.1353,2,True,0,Optimization terminated successfully,45,3.931,3.931,0.018,0.122,-0.000,0.060,-0.000,0.000,0.000,0.017
6.544,0.0124,0.1407,2,True,0,Optimization terminated successfully,45,4.097,4.097,0.018,0.124,0.000,0.063,0.001,0.000,0.000,0.017
6.579,0.0132,0.1424,2,True,0,Optimization terminated successfully,45,4.260,4.260,0.018,0.125,0.000,0.063,0.000,0.000,0.000,0.017
6.610,0.0171,0.1569,2,True,0,Optimization terminated successfully,45,4.416,4.416,0.018,0.130,0.000,0.066,0.000,0.000,0.000,0.018
6.639,0.0170,0.1482,2,True,0,Optimization terminated successfully,45,4.549,4.549,0.018,0.127,0.000,0.066,-0.000,0.000,0.000,0.018
6.673,0.0166,0.1478,2,True,0,Optimization terminated successfully,45,4.649,4.649,0.019,0.127,0.000,0.065,0.000,0.000,0.000,0.018
6.705,0.0141,0.1474,2,True,0,Optimization terminated successfully,45,4.705,4.705,0.019,0.127,0.000,0.064,-0.000,0.000,0.000,0.018
6.734,0.0145,0.1468,2,True,0,Optimization terminated successfully,45,4.719,4.719,0.019,0.127,0.000,0.064,0.000,0.000,0.000,0.018
6.764,0.0128,0.1462,2,True,0,Optimization terminated successfully,45,4.691,4.691,0.019,0.127,0.000,0.064,-0.000,0.000,0.000,0.018
6.794,0.0124,0.1506,2,True,0,Optimization terminated successfully,45,4.625,4.625,0.019,0.129,0.000,0.065,0.000,0.000,0.000,0.018
6.823,0.0127,0.1487,2,True,0,Optimization terminated successfully,45,4.526,4.526,0.019,0.128,0.000,0.065,-0.000,0.000,0.000,0.019
6.852,0.0138,0.1437,2,True,0,Optimization terminated successfully,45,4.400,4.400,0.020,0.127,0.000,0.064,0.000,0.000,0.000,0.019
6.881,0.0145,0.1360,2,True,0,Optimization terminated successfully,45,4.254,4.254,0.020,0.124,0.000,0.063,-0.000,0.000,0.000,0.019
6.912,0.0128,0.1128,2,True,0,Optimization terminated successfully,45,4.094,4.094,0.020,0.115,0.000,0.058,0.000,0.000,0.000,0.019
6.943,0.0134,0.1091,2,True,0,Optimization terminated successfully,45,3.926,3.926,0.020,0.114,0.000,0.056,-0.000,0.000,0.000,0.019
6.972,0.0064,0.1077,1,True,0,Optimization terminated successfully,23,3.757,3.757,0.021,0.113,0.000,0.058,-0.001,0.000,0.000,0.019
6.986,0.0128,0.1070,2,True,0,Optimization terminated successfully,45,3.590,3.590,0.021,0.113,0.000,0.054,-0.000,0.000,0.000,0.019
7.030,0.0146,0.1084,2,True,0,Optimization terminated successfully,45,3.427,3.427,0.021,0.114,0.000,0.055,-0.000,0.000,0.000,0.019
7.059,0.0130,0.1139,2,True,0,Optimization terminated successfully,45,3.270,3.270,0.021,0.117,0.000,0.056,0.000,0.000,0.000,0.020
7.092,0.0125,0.1134,2,True,0,Optimization terminated successfully,45,3.118,3.118,0.021,0.117,0.000,0.057,-0.000,0.000,0.000,0.020
7.121,0.0132,0.1128,2,True,0,Optimization terminated successfully,45,2.871,2.871,0.022,0.117,0.000,0.056,0.000,0.000,0.000,0.020
7.150,0.0130,0.1138,2,True,0,Optimization terminated successfully,45,2.571,2.571,0.022,0.117,0.000,0.057,-0.000,0.000,0.000,0.020
7.179,0.0130,0.1131,2,True,0,Optimization terminated successfully,45,2.247,2.247,0.022,0.117,0.000,0.056,0.000,0.000,0.000,0.021
7.208,0.0160,0.1123,2,True,0,Optimization terminated successfully,45,1.922,1.922,0.023,0.117,0.000,0.056,-0.000,0.000,0.000,0.021
7.222,0.0127,0.1116,2,True,0,Optimization terminated successfully,45,1.612,1.612,0.023,0.117,0.000,0.056,0.000,0.000,0.000,0.021
7.268,0.0131,0.1108,2,True,0,Optimization terminated successfully,45,1.326,1.326,0.023,0.117,0.000,0.056,-0.000,0.000,0.000,0.021
7.297,0.0064,0.1102,1,True,0,Optimization terminated successfully,23,1.073,1.073,0.024,0.117,0.000,0.059,-0.001,0.000,0.000,0.022
7.326,0.0133,0.1093,2,True,0,Optimization terminated successfully,45,0.855,0.855,0.024,0.117,0.000,0.054,-0.000,0.000,0.000,0.022
7.357,0.0124,0.1085,2,True,0,Optimization terminated successfully,45,0.676,0.676,0.024,0.117,0.000,0.055,-0.000,0.000,0.000,0.022
7.386,0.0064,0.1079,1,True,0,Optimization terminated successfully,23,0.536,0.536,0.025,0.117,0.000,0.059,-0.001,0.000,0.000,0.022
7.414,0.0143,0.1069,2,True,0,Optimization terminated successfully,45,0.436,0.436,0.025,0.117,0.000,0.053,-0.000,0.000,0.000,0.023
7.443,0.0134,0.1062,2,True,0,Optimization terminated successfully,45,0.364,0.364,0.025,0.117,0.000,0.055,-0.000,0.000,0.000,0.023
7.472,0.0064,0.1057,1,True,0,Optimization terminated successfully,23,0.313,0.313,0.026,0.117,0.000,0.058,-0.001,0.000,0.000,0.023
7.500,0.0127,0.1047,2,True,0,Optimization terminated successfully,45,0.274,0.274,0.026,0.117,0.000,0.053,-0.000,0.000,0.000,0.023
7.529,0.0122,0.1039,2,True,0,Optimization terminated successfully,45,0.246,0.246,0.026,0.117,0.000,0.054,-0.000,0.000,0.000,0.024
7.558,0.0076,0.1034,1,True,0,Optimization terminated successfully,23,0.223,0.223,0.027,0.117,0.000,0.058,-0.001,0.000,0.000,0.024
7.587,0.0142,0.1025,2,True,0,Optimization terminated successfully,45,0.204,0.204,0.027,0.117,0.000,0.052,-0.000,0.000,0.000,0.024
7.616,0.0126,0.1017,2,True,0,Optimization terminated successfully,45,0.189,0.189,0.027,0.117,0.000,0.053,-0.000,0.000,0.000,0.024
7.646,0.0064,0.1013,1,True,0,Optimization terminated successfully,23,0.175,0.175,0.027,0.117,0.000,0.057,-0.001,0.000,0.000,0.025
7.674,0.0310,1684.5880,5,True,0,Optimization terminated successfully,108,0.162,13.889,0.028,0.119,0.000,0.058,3.000,1.000,0.000,0.025
7.688,0.0251,1687.6116,4,True,0,Optimization terminated successfully,87,0.150,13.889,0.028,0.122,0.000,0.060,3.000,1.000,0.000,0.025
7.717,0.0245,1690.4138,4,True,0,Optimization terminated successfully,87,0.139,13.889,0.028,0.122,0.000,0.060,3.000,1.000,0.000,0.026
7.761,0.0239,1693.0065,4,True,0,Optimization terminated successfully,87,0.129,13.889,0.029,0.122,0.000,0.061,3.000,1.000,0.000,0.026
7.791,0.0243,1695.4187,4,True,0,Optimization terminated successfully,87,0.120,13.889,0.029,0.122,0.000,0.060,3.000,1.000,0.000,0.026
7.821,0.0242,1695.0549,4,True,0,Optimization terminated successfully,87,0.121,13.889,0.029,0.122,0.000,0.060,3.000,1.000,0.000,0.027
7.850,0.0248,1695.0632,4,True,0,Optimization terminated successfully,87,0.121,13.889,0.030,0.122,0.000,0.060,3.000,1.000,0.000,0.027
7.880,0.0256,1695.5665,4,True,0,Optimization terminated successfully,87,0.119,13.889,0.030,0.122,0.000,0.060,3.000,1.000,0.000,0.027
7.908,0.0270,1697.0535,4,True,0,Optimization terminated successfully,87,0.114,13.889,0.030,0.122,0.000,0.059,3.000,1.000,0.000,0.027
7.937,0.0237,1700.3651,4,True,0,Optimization terminated successfully,87,0.101,13.889,0.031,0.122,0.000,0.059,3.000,1.000,0.000,0.028
7.967,0.0268,1698.6192,4,True,0,Optimization terminated successfully,87,0.108,13.889,0.031,0.122,0.000,0.059,3.000,1.000,0.000,0.028
7.995,0.0243,1690.6671,4,True,0,Optimization terminated successfully,87,0.138,13.889,0.031,0.122,0.000,0.059,3.000,1.000,0.000,0.028
8.024,0.0243,1677.2728,4,True,0,Optimization terminated successfully,87,0.190,13.889,0.032,0.122,0.000,0.059,3.000,1.000,0.000,0.028
8.055,0.0256,1657.4449,4,True,0,Optimization terminated successfully,87,0.267,13.889,0.032,0.122,0.000,0.059,3.000,1.000,0.000,0.029
8.083,0.0254,1632.1040,4,True,0,Optimization terminated successfully,87,0.367,13.889,0.032,0.122,0.000,0.058,3.000,1.000,0.000,0.029
8.113,0.0258,1601.0485,4,True,0,Optimization terminated successfully,87,0.490,13.889,0.033,0.122,0.000,0.058,3.000,1.000,0.000,0.029
8.142,0.0270,1564.3692,4,True,0,Optimization terminated successfully,87,0.636,13.889,0.033,0.114,0.026,0.063,3.000,1.000,0.000,0.029
8.172,0.0326,1522.9288,5,True,0,Optimization terminated successfully,107,0.804,13.889,0.033,0.106,0.063,0.072,3.000,1.000,0.000,0.030
8.201,0.0308,1478.6542,5,True,0,Optimization terminated successfully,109,0.986,13.889,0.033,0.084,0.148,0.092,3.000,1.000,0.000,0.031
8.230,0.0327,1432.3468,5,True,0,Optimization terminated successfully,109,1.179,13.889,0.033,0.073,0.192,0.104,3.000,1.000,0.000,0.031
8.259,0.0378,1385.1692,6,True,0,Optimization terminated successfully,129,1.380,13.889,0.033,0.054,0.277,0.126,3.000,1.000,0.000,0.032
8.288,0.0410,1337.4627,6,True,0,Optimization terminated successfully,131,1.586,13.889,0.034,0.016,0.350,0.132,3.000,1.000,0.000,0.033
